Point ID,vtkOriginalPointIds,Acceleration_0,Acceleration_1,Acceleration_2,Acceleration_Magnitude,Displacement_0,Displacement_1,Displacement_2,Displacement_Magnitude,ExtraDof1,Points_0,Points_1,Points_2,Points_Magnitude,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
256,256,0,0,0,0,0,0,0,0,1.7267,26.6,0.65359,1,26.6268,0,0,0,0
257,257,0,0,0,0,0,0,0,0,821404,8.68005,0.719807,1,8.76706,0,0,0,0
258,258,0,0,0,0,0,0,0,0,853386,8.59146,1,0.734344,8.68058,0,0,0,0
259,259,0,0,0,0,0,0,0,0,773324,8.81907,0.387062,0.382482,8.83584,0,0,0,0
260,260,0,0,0,0,0,0,0,0,1.00408e+06,8.2,0,0.34641,8.20731,0,0,0,0
261,261,0,0,0,0,0,0,0,0,1.03362e+06,8.13333,0.333333,0,8.14016,0,0,0,0
262,262,0,0,0,0,0,0,0,0,80.5273,22.6,1,0.34641,22.6248,0,0,0,0
263,263,0,0,0,0,0,0,0,0,1.63992e-21,60.2,0.65359,0,60.2035,0,0,0,0
264,264,0,0,0,0,0,0,0,0,1.47132e-05,36.6,1,0.65359,36.6195,0,0,0,0
265,265,0,0,0,0,0,0,0,0,2.51192e-05,36.2,0.65359,1,36.2197,0,0,0,0
266,266,0,0,0,0,0,0,0,0,2.5336e-05,36.2,1,0.730718,36.2212,0,0,0,0
267,267,0,0,0,0,0,0,0,0,0,89.4,0.34641,1,89.4063,0,0,0,0
268,268,0,0,0,0,0,0,0,0,0,89.8,0.269282,1,89.806,0,0,0,0
269,269,0,0,0,0,0,0,0,0,0,89.8,0,0.65359,89.8024,0,0,0,0
270,270,0,0,0,0,0,0,0,0,9.75039e-12,46.6,0.34641,1,46.612,0,0,0,0
271,271,0,0,0,0,0,0,0,0,1.12104e-44,87.401,0.357633,0,87.4017,0,0,0,0
272,272,0,0,0,0,0,0,0,0,1.12104e-44,87.391,0,0.275684,87.3914,0,0,0,0
273,273,0,0,0,0,0,0,0,0,1.12104e-44,87.3859,0,0.629069,87.3882,0,0,0,0
274,274,0,0,0,0,0,0,0,0,0,89.4543,1,0.331121,89.4605,0,0,0,0
275,275,0,0,0,0,0,0,0,0,0,89.4133,0.733333,0,89.4163,0,0,0,0
276,276,0,0,0,0,0,0,0,0,2.08457e-41,83.7859,0.629069,1,83.7942,0,0,0,0
277,277,0,0,0,0,0,0,0,0,1.00489e+06,8.2,1,0.34641,8.26801,0,0,0,0
278,278,0,0,0,0,0,0,0,0,1.18901e+06,7.78588,0.629069,1,7.875,0,0,0,0
279,279,0,0,0,0,0,0,0,0,0,89.8,0.65359,1,89.808,0,0,0,0
280,280,0,0,0,0,0,0,0,0,0,89.4133,0.733333,1,89.4219,0,0,0,0
281,281,0,0,0,0,0,0,0,0,0,89.8,1,0.65359,89.808,0,0,0,0
282,282,0,0,0,0,0,0,0,0,1.55727e-05,36.5867,1,0.266667,36.6013,0,0,0,0
283,283,0,0,0,0,0,0,0,0,2.5247e-05,36.2,1,0.34641,36.2155,0,0,0,0
284,284,0,0,0,0,0,0,0,0,2.47072e-05,36.2,0.65359,0,36.2059,0,0,0,0
285,285,0,0,0,0,0,0,0,0,1.08527e-05,36.8,0.5,0.5,36.8068,0,0,0,0
286,286,0,0,0,0,0,0,0,0,1.8586e+06,6.6,0.34641,0,6.60908,0,0,0,0
287,287,0,0,0,0,0,0,0,0,5.60519e-45,87.7617,1,0.379075,87.7682,0,0,0,0
288,288,0,0,0,0,0,0,0,0,5.38502e+06,3.06667,0.666667,0,3.1383,0,0,0,0
289,289,0,0,0,0,0,0,0,0,0,97.0141,0.629069,1,97.0213,0,0,0,0
290,290,0,0,0,0,0,0,0,0,72359.3,13.4556,0,0.672856,13.4724,0,0,0,0
291,291,0,0,0,0,0,0,0,0,74306.2,13.413,0.265065,1,13.4528,0,0,0,0
292,292,0,0,0,0,0,0,0,0,1.23624e-29,70.2556,0.672856,1,70.2659,0,0,0,0
293,293,0,0,0,0,0,0,0,0,4.11268e-29,69.6287,0.464271,0.534198,69.6323,0,0,0,0
294,294,0,0,0,0,0,0,0,0,1.6553e-29,70.1333,1,0.666667,70.1436,0,0,0,0
295,295,0,0,0,0,0,0,0,0,7.39532e-30,70.4609,0.54463,0.453781,70.4645,0,0,0,0
296,296,0,0,0,0,0,0,0,0,1.38742e+06,7.38667,0,0.266667,7.39148,0,0,0,0
297,297,0,0,0,0,0,0,0,0,1.38119e+06,7.4,0.34641,0,7.4081,0,0,0,0
298,298,0,0,0,0,0,0,0,0,1.09676e-23,62.9617,1,0.379075,62.9708,0,0,0,0
299,299,0,0,0,0,0,0,0,0,4.67206e-36,77.7617,1,0.379075,77.7691,0,0,0,0
300,300,0,0,0,0,0,0,0,0,1.55868e-05,36.5867,0,0.266667,36.5877,0,0,0,0
301,301,0,0,0,0,0,0,0,0,1.57856e-05,36.5444,0.320984,0,36.5458,0,0,0,0
302,302,0,0,0,0,0,0,0,0,1.66779e-29,70.1333,0.333333,1,70.1412,0,0,0,0
303,303,0,0,0,0,0,0,0,0,1.18074e+06,7.8,0.65359,0,7.82734,0,0,0,0
304,304,0,0,0,0,0,0,0,0,0,95.801,0,0.642367,95.8032,0,0,0,0
305,305,0,0,0,0,0,0,0,0,15997.5,15.8427,0,0.378495,15.8472,0,0,0,0
306,306,0,0,0,0,0,0,0,0,1.24449e-29,70.2556,0,0.320984,70.2563,0,0,0,0
307,307,0,0,0,0,0,0,0,0,1.68306e-29,70.1333,0.333333,0,70.1341,0,0,0,0
308,308,0,0,0,0,0,0,0,0,0,95.4182,0.362844,0,95.4189,0,0,0,0
309,309,0,0,0,0,0,0,0,0,1.00981e-10,45.0556,1,0.672856,45.0717,0,0,0,0
310,310,0,0,0,0,0,0,0,0,1.10017e-10,45,0.730718,1,45.017,0,0,0,0
311,311,0,0,0,0,0,0,0,0,9.46212e-35,76.2556,0,0.327144,76.2563,0,0,0,0
312,312,0,0,0,0,0,0,0,0,1.26916e-34,76.1333,0.333333,0,76.134,0,0,0,0
313,313,0,0,0,0,0,0,0,0,5.44439e-35,76.4598,0.543586,0.456268,76.4631,0,0,0,0
314,314,0,0,0,0,0,0,0,0,3.13331e-29,69.8,0.65359,0,69.8031,0,0,0,0
315,315,0,0,0,0,0,0,0,0,1.40759e-29,70.2556,0.672856,0,70.2588,0,0,0,0
316,316,0,0,0,0,0,0,0,0,1.35873e-29,70.2556,1,0.320984,70.2635,0,0,0,0
317,317,0,0,0,0,0,0,0,0,2.10952e-14,50.482,0.542219,0.459043,50.487,0,0,0,0
318,318,0,0,0,0,0,0,0,0,3.84116,25.8,0.34641,1,25.8217,0,0,0,0
319,319,0,0,0,0,0,0,0,0,2.44104,26.2667,0.333333,1,26.2878,0,0,0,0
320,320,0,0,0,0,0,0,0,0,2.57653,26.2,0,0.740761,26.2105,0,0,0,0
321,321,0,0,0,0,0,0,0,0,78017.6,13.3333,0,0.333333,13.3375,0,0,0,0
322,322,0,0,0,0,0,0,0,0,1.67899e-29,70.1333,0,0.666667,70.1365,0,0,0,0
323,323,0,0,0,0,0,0,0,0,4.84457e-41,83.399,0.357633,0,83.3998,0,0,0,0
324,324,0,0,0,0,0,0,0,0,2.29981e-41,83.7444,0,0.327144,83.745,0,0,0,0
325,325,0,0,0,0,0,0,0,0,2.2659e-41,83.788,0.272339,0,83.7884,0,0,0,0
326,326,0,0,0,0,0,0,0,0,1.32058e-34,76.1333,0,0.666667,76.1362,0,0,0,0
327,327,0,0,0,0,0,0,0,0,3.56133e+06,4.6,0,0.34641,4.61302,0,0,0,0
328,328,0,0,0,0,0,0,0,0,9.42834e-35,76.2556,0.679016,1,76.2652,0,0,0,0
329,329,0,0,0,0,0,0,0,0,1.3017e-34,76.1333,1,0.666667,76.1428,0,0,0,0
330,330,0,0,0,0,0,0,0,0,5.05608e-17,54.1906,0,0.722684,54.1954,0,0,0,0
331,331,0,0,0,0,0,0,0,0,5.19416e-17,54.1818,0,0.362844,54.183,0,0,0,0
332,332,0,0,0,0,0,0,0,0,9.70806e-17,53.8141,0,0.629069,53.8178,0,0,0,0
333,333,0,0,0,0,0,0,0,0,1.26805e-34,76.1333,0.333333,1,76.1406,0,0,0,0
334,334,0,0,0,0,0,0,0,0,0,97.0133,1,0.733333,97.0212,0,0,0,0
335,335,0,0,0,0,0,0,0,0,147578,12.2,0.34641,1,12.2458,0,0,0,0
336,336,0,0,0,0,0,0,0,0,147944,12.2,0,0.65359,12.2175,0,0,0,0
337,337,0,0,0,0,0,0,0,0,183038,11.8122,0,0.730433,11.8348,0,0,0,0
338,338,0,0,0,0,0,0,0,0,201394,11.6175,0.478575,0.480658,11.6373,0,0,0,0
339,339,0,0,0,0,0,0,0,0,598696,9.4,0,0.34641,9.40638,0,0,0,0
340,340,0,0,0,0,0,0,0,0,500082,9.8,0,0.269282,9.8037,0,0,0,0
341,341,0,0,0,0,0,0,0,0,497829,9.8,0.34641,0,9.80612,0,0,0,0
342,342,0,0,0,0,0,0,0,0,147631,12.2,1,0.65359,12.2584,0,0,0,0
343,343,0,0,0,0,0,0,0,0,178461,11.8556,0.672856,1,11.9167,0,0,0,0
344,344,0,0,0,0,0,0,0,0,182829,11.8105,1,0.728989,11.8752,0,0,0,0
345,345,0,0,0,0,0,0,0,0,1.15581e+06,7.85556,0,0.672856,7.88432,0,0,0,0
346,346,0,0,0,0,0,0,0,0,12479.5,16.2103,0,0.643418,16.2231,0,0,0,0
347,347,0,0,0,0,0,0,0,0,0,88.9925,0,0.370276,88.9933,0,0,0,0
348,348,0,0,0,0,0,0,0,0,1.4013e-45,88.6141,1,0.629069,88.622,0,0,0,0
349,349,0,0,0,0,0,0,0,0,0,88.9925,1,0.370276,88.9989,0,0,0,0
350,350,0,0,0,0,0,0,0,0,0,88.9914,1,0.724803,89,0,0,0,0
351,351,0,0,0,0,0,0,0,0,6.02051e+06,2.6,0.259239,0,2.61289,0,0,0,0
352,352,0,0,0,0,0,0,0,0,3.93493e-09,42.6,0,0.269282,42.6008,0,0,0,0
353,353,0,0,0,0,0,0,0,0,95504.5,12.9867,1,0.266667,13.0279,0,0,0,0
354,354,0,0,0,0,0,0,0,0,98158.2,12.9333,0.666667,0,12.9505,0,0,0,0
355,355,0,0,0,0,0,0,0,0,1.4013e-45,88.6,0.65359,1,88.6081,0,0,0,0
356,356,0,0,0,0,0,0,0,0,0,89.0667,0.666667,1,89.0748,0,0,0,0
357,357,0,0,0,0,0,0,0,0,1.2544e-26,66.6103,0,0.274867,66.6109,0,0,0,0
358,358,0,0,0,0,0,0,0,0,1.17655e-26,66.6667,0.333333,0,66.6675,0,0,0,0
359,359,0,0,0,0,0,0,0,0,1.60769e+06,7,0.65359,0,7.03045,0,0,0,0
360,360,0,0,0,0,0,0,0,0,1.82124e+06,6.65556,0,0.672856,6.68949,0,0,0,0
361,361,0,0,0,0,0,0,0,0,1.90406e+06,6.53333,0.333333,1,6.61782,0,0,0,0
362,362,0,0,0,0,0,0,0,0,1.05463e-34,76.2556,1,0.327144,76.2629,0,0,0,0
363,363,0,0,0,0,0,0,0,0,2.36805e-34,75.8,0.65359,0,75.8028,0,0,0,0
364,364,0,0,0,0,0,0,0,0,1.07512e-34,76.2556,0.679016,0,76.2586,0,0,0,0
365,365,0,0,0,0,0,0,0,0,1188.85,19.403,0.728058,1,19.4424,0,0,0,0
366,366,0,0,0,0,0,0,0,0,1599.71,19.0141,0.629069,1,19.0508,0,0,0,0
367,367,0,0,0,0,0,0,0,0,1200.31,19.3892,1,0.726744,19.4286,0,0,0,0
368,368,0,0,0,0,0,0,0,0,1049.54,19.5434,0.5,0.499258,19.5562,0,0,0,0
369,369,0,0,0,0,0,0,0,0,118715,12.6,0,0.34641,12.6048,0,0,0,0
370,370,0,0,0,0,0,0,0,0,95659.7,12.9867,0,0.266667,12.9894,0,0,0,0
371,371,0,0,0,0,0,0,0,0,118353,12.6,0.34641,0,12.6048,0,0,0,0
372,372,0,0,0,0,0,0,0,0,8.54322e-17,53.8812,0.717765,0,53.886,0,0,0,0
373,373,0,0,0,0,0,0,0,0,4.75028e-17,54.2141,0.629069,0,54.2178,0,0,0,0
374,374,0,0,0,0,0,0,0,0,2.09863e-23,62.6,0.34641,0,62.601,0,0,0,0
375,375,0,0,0,0,0,0,0,0,0.00916168,31.4,1,0.730718,31.4244,0,0,0,0
376,376,0,0,0,0,0,0,0,0,0.00919142,31.4,0.65359,1,31.4227,0,0,0,0
377,377,0,0,0,0,0,0,0,0,9.65884e-36,77.4,0.34641,0,77.4008,0,0,0,0
378,378,0,0,0,0,0,0,0,0,1.23428e-08,41.8,0.730718,1,41.8183,0,0,0,0
379,379,0,0,0,0,0,0,0,0,1.235e-08,41.8,1,0.65359,41.8171,0,0,0,0
380,380,0,0,0,0,0,0,0,0,1.90463e+06,6.53333,0,0.333333,6.54183,0,0,0,0
381,381,0,0,0,0,0,0,0,0,0,89.3333,1,0.666667,89.3414,0,0,0,0
382,382,0,0,0,0,0,0,0,0,1.3846e-05,36.6667,0.666667,0,36.6728,0,0,0,0
383,383,0,0,0,0,0,0,0,0,12647.8,16.1897,0.643418,0,16.2025,0,0,0,0
384,384,0,0,0,0,0,0,0,0,0.00206475,32.6556,0.679016,0,32.6627,0,0,0,0
385,385,0,0,0,0,0,0,0,0,0,96.6383,0.379075,1,96.6442,0,0,0,0
386,386,0,0,0,0,0,0,0,0,9.62758e-36,77.3893,0,0.273155,77.3898,0,0,0,0
387,387,0,0,0,0,0,0,0,0,9.48832e-36,77.3859,0,0.629069,77.3885,0,0,0,0
388,388,0,0,0,0,0,0,0,0,9.55388e-15,50.9859,0.629069,1,50.9996,0,0,0,0
389,389,0,0,0,0,0,0,0,0,1.70754e-18,56.2,0,0.34641,56.2011,0,0,0,0
390,390,0,0,0,0,0,0,0,0,5.60519e-45,87.7617,0,0.379075,87.7625,0,0,0,0
391,391,0,0,0,0,0,0,0,0,3.91217e-09,42.6,0.730718,1,42.618,0,0,0,0
392,392,0,0,0,0,0,0,0,0,2.48949e-34,75.8,1,0.34641,75.8074,0,0,0,0
393,393,0,0,0,0,0,0,0,0,2.10424e-23,62.5893,0,0.273155,62.5899,0,0,0,0
394,394,0,0,0,0,0,0,0,0,2.10362e-23,62.5859,0,0.629069,62.5891,0,0,0,0
395,395,0,0,0,0,0,0,0,0,1.82379e+06,6.65556,1,0.672856,6.76382,0,0,0,0
396,396,0,0,0,0,0,0,0,0,2.13676e+06,6.2,1,0.65359,6.31405,0,0,0,0
397,397,0,0,0,0,0,0,0,0,3.2014e+06,4.95731,0.621505,1,5.09521,0,0,0,0
398,398,0,0,0,0,0,0,0,0,5.4822e-34,75.4,0.34641,0,75.4008,0,0,0,0
399,399,0,0,0,0,0,0,0,0,1.68709e-18,56.2,0.65359,1,56.2127,0,0,0,0
400,400,0,0,0,0,0,0,0,0,2.07364e-10,44.6,1,0.65359,44.616,0,0,0,0
401,401,0,0,0,0,0,0,0,0,9.72435e-17,53.8081,1,0.273381,53.8181,0,0,0,0
402,402,0,0,0,0,0,0,0,0,3.93688e-37,79.001,1,0.357633,79.0081,0,0,0,0
403,403,0,0,0,0,0,0,0,0,1.70079,26.6133,0.266667,0,26.6146,0,0,0,0
404,404,0,0,0,0,0,0,0,0,1.6065,26.6667,0,0.333333,26.6688,0,0,0,0
405,405,0,0,0,0,0,0,0,0,7164.55,16.9998,0.271527,1,17.0314,0,0,0,0
406,406,0,0,0,0,0,0,0,0,190570,11.7333,0.333333,1,11.7806,0,0,0,0
407,407,0,0,0,0,0,0,0,0,5.62177e-34,75.4,1,0.65359,75.4095,0,0,0,0
408,408,0,0,0,0,0,0,0,0,46194,14.2,0.65359,0,14.215,0,0,0,0
409,409,0,0,0,0,0,0,0,0,46183.1,14.1998,1,0.271527,14.2376,0,0,0,0
410,410,0,0,0,0,0,0,0,0,728494,8.95731,1,0.621505,9.03436,0,0,0,0
411,411,0,0,0,0,0,0,0,0,3.04437e-29,69.8,1,0.34641,69.808,0,0,0,0
412,412,0,0,0,0,0,0,0,0,1.69711e-25,65.2,0.5,0.5,65.2038,0,0,0,0
413,413,0,0,0,0,0,0,0,0,0,91.8667,1,0.666667,91.8746,0,0,0,0
414,414,0,0,0,0,0,0,0,0,0,91.7444,1,0.327144,91.7504,0,0,0,0
415,415,0,0,0,0,0,0,0,0,46128.5,14.2,0.269282,1,14.2377,0,0,0,0
416,416,0,0,0,0,0,0,0,0,1.72482,26.6133,0.266667,1,26.6334,0,0,0,0
417,417,0,0,0,0,0,0,0,0,1.14224,27,0.34641,1,27.0207,0,0,0,0
418,418,0,0,0,0,0,0,0,0,1.13288,27,0,0.65359,27.0079,0,0,0,0
419,419,0,0,0,0,0,0,0,0,1.15089e-13,49.4556,0,0.327144,49.4567,0,0,0,0
420,420,0,0,0,0,0,0,0,0,6.4422e-14,49.801,0.357633,0,49.8023,0,0,0,0
421,421,0,0,0,0,0,0,0,0,1.22433e-13,49.4108,0.273256,0,49.4116,0,0,0,0
422,422,0,0,0,0,0,0,0,0,1.58482e-13,49.2262,0.5,0.512214,49.2314,0,0,0,0
423,423,0,0,0,0,0,0,0,0,113.693,22.2,0.34641,0,22.2027,0,0,0,0
424,424,0,0,0,0,0,0,0,0,113.613,22.2,0,0.269282,22.2016,0,0,0,0
425,425,0,0,0,0,0,0,0,0,1.4013e-45,88.6103,0,0.274867,88.6107,0,0,0,0
426,426,0,0,0,0,0,0,0,0,0,88.9444,0.327144,0,88.945,0,0,0,0
427,427,0,0,0,0,0,0,0,0,1.4013e-45,88.439,0.5,0.498264,88.4418,0,0,0,0
428,428,0,0,0,0,0,0,0,0,1.83303e+06,6.63829,0.686444,1,6.74819,0,0,0,0
429,429,0,0,0,0,0,0,0,0,2.14139e+06,6.2,0.65359,1,6.31405,0,0,0,0
430,430,0,0,0,0,0,0,0,0,113.556,22.2,1,0.65359,22.2321,0,0,0,0
431,431,0,0,0,0,0,0,0,0,113.309,22.2,0.730718,1,22.2345,0,0,0,0
432,432,0,0,0,0,0,0,0,0,3.16491e-21,59.8,0.730718,1,59.8128,0,0,0,0
433,433,0,0,0,0,0,0,0,0,3.21594e-21,59.8,1,0.65359,59.8119,0,0,0,0
434,434,0,0,0,0,0,0,0,0,3.20976e-21,59.8,0.34641,0,59.801,0,0,0,0
435,435,0,0,0,0,0,0,0,0,3.12848e-21,59.8,0,0.269282,59.8006,0,0,0,0
436,436,0,0,0,0,0,0,0,0,4.25216,25.6858,0.540295,0.461436,25.6956,0,0,0,0
437,437,0,0,0,0,0,0,0,0,3.56123e+06,4.6,1,0.34641,4.72017,0,0,0,0
438,438,0,0,0,0,0,0,0,0,3.21436e+06,4.94444,0,0.672856,4.99001,0,0,0,0
439,439,0,0,0,0,0,0,0,0,0,95.7919,0.273381,1,95.7975,0,0,0,0
440,440,0,0,0,0,0,0,0,0,12460.3,16.212,1,0.272339,16.2451,0,0,0,0
441,441,0,0,0,0,0,0,0,0,4.64151e-36,77.7617,0,0.379075,77.7626,0,0,0,0
442,442,0,0,0,0,0,0,0,0,1.09369e-23,62.9617,0,0.379075,62.9628,0,0,0,0
443,443,0,0,0,0,0,0,0,0,6.43724e-39,80.997,0,0.728058,81.0003,0,0,0,0
444,444,0,0,0,0,0,0,0,0,1.00448e-38,80.7702,0.535779,0.462686,80.7733,0,0,0,0
445,445,0,0,0,0,0,0,0,0,6.59677e-39,80.9979,0.271316,1,81.0045,0,0,0,0
446,446,0,0,0,0,0,0,0,0,2.51151e-39,81.4107,0.550125,0.450847,81.4138,0,0,0,0
447,447,0,0,0,0,0,0,0,0,6.59157e-41,83.2283,0.54193,0.456227,83.2313,0,0,0,0
448,448,0,0,0,0,0,0,0,0,0,97,0,0.34641,97.0006,0,0,0,0
449,449,0,0,0,0,0,0,0,0,0.000853437,33.4,0,0.34641,33.4018,0,0,0,0
450,450,0,0,0,0,0,0,0,0,91755.2,13.0556,0.327144,0,13.0597,0,0,0,0
451,451,0,0,0,0,0,0,0,0,984355,8.25322,1,0.689185,8.3421,0,0,0,0
452,452,0,0,0,0,0,0,0,0,12422.5,16.2141,1,0.629069,16.2571,0,0,0,0
453,453,0,0,0,0,0,0,0,0,1.4013e-45,88.5889,0.265429,0,88.5893,0,0,0,0
454,454,0,0,0,0,0,0,0,0,0,96.6667,1,0.666667,96.6742,0,0,0,0
455,455,0,0,0,0,0,0,0,0,0,97,1,0.34641,97.0058,0,0,0,0
456,456,0,0,0,0,0,0,0,0,0,91.4,0.34641,0,91.4007,0,0,0,0
457,457,0,0,0,0,0,0,0,0,1.4013e-45,88.6103,1,0.274867,88.6164,0,0,0,0
458,458,0,0,0,0,0,0,0,0,1.4013e-45,88.6,0.65359,0,88.6024,0,0,0,0
459,459,0,0,0,0,0,0,0,0,1.12104e-44,87.401,0.357633,1,87.4075,0,0,0,0
460,460,0,0,0,0,0,0,0,0,1.78995e-11,46.2,0.65359,1,46.2154,0,0,0,0
461,461,0,0,0,0,0,0,0,0,6.40787e-27,66.9925,0,0.370276,66.9935,0,0,0,0
462,462,0,0,0,0,0,0,0,0,1.83124e-11,46.2,0,0.34641,46.2013,0,0,0,0
463,463,0,0,0,0,0,0,0,0,0,97.0141,0.629069,0,97.0161,0,0,0,0
464,464,0,0,0,0,0,0,0,0,0,97.0107,0.273155,0,97.0111,0,0,0,0
465,465,0,0,0,0,0,0,0,0,1.24283e-33,75,0.65359,0,75.0028,0,0,0,0
466,466,0,0,0,0,0,0,0,0,8.81431e-19,56.6,0.34641,1,56.6099,0,0,0,0
467,467,0,0,0,0,0,0,0,0,1.26599e-13,49.4129,0.271913,1,49.4238,0,0,0,0
468,468,0,0,0,0,0,0,0,0,6.62082e-14,49.801,0.357633,1,49.8123,0,0,0,0
469,469,0,0,0,0,0,0,0,0,6.40985e-14,49.8,0,0.65359,49.8043,0,0,0,0
470,470,0,0,0,0,0,0,0,0,3.2102e-29,69.8,0.65359,1,69.8102,0,0,0,0
471,471,0,0,0,0,0,0,0,0,0.00580998,31.8,1,0.65359,31.8224,0,0,0,0
472,472,0,0,0,0,0,0,0,0,16020.8,15.8447,1,0.374992,15.8807,0,0,0,0
473,473,0,0,0,0,0,0,0,0,1.18257e+06,7.80078,0.2751,1,7.86942,0,0,0,0
474,474,0,0,0,0,0,0,0,0,498539,9.8,0,0.65359,9.82177,0,0,0,0
475,475,0,0,0,0,0,0,0,0,2.23378e-09,43,0,0.34641,43.0014,0,0,0,0
476,476,0,0,0,0,0,0,0,0,0.00919997,31.4,1,0.34641,31.4178,0,0,0,0
477,477,0,0,0,0,0,0,0,0,6.79469e-29,69.403,0.728058,0,69.4068,0,0,0,0
478,478,0,0,0,0,0,0,0,0,6.70723e-29,69.4,1,0.269282,69.4077,0,0,0,0
479,479,0,0,0,0,0,0,0,0,1.38013e-28,68.9895,0.451332,0.546704,68.9931,0,0,0,0
480,480,0,0,0,0,0,0,0,0,3.25897e+06,4.89695,0.304582,0,4.90641,0,0,0,0
481,481,0,0,0,0,0,0,0,0,3.58614e+06,4.57809,0.248929,0,4.58485,0,0,0,0
482,482,0,0,0,0,0,0,0,0,147771,12.2,0.65359,0,12.2175,0,0,0,0
483,483,0,0,0,0,0,0,0,0,182262,11.8141,1,0.370931,11.8621,0,0,0,0
484,484,0,0,0,0,0,0,0,0,184116,11.8,0.730718,0,11.8226,0,0,0,0
485,485,0,0,0,0,0,0,0,0,74661.1,13.4,0.65359,0,13.4159,0,0,0,0
486,486,0,0,0,0,0,0,0,0,7.0932e-09,42.2,0.65359,1,42.2169,0,0,0,0
487,487,0,0,0,0,0,0,0,0,5.32493e-44,86.6812,0.717765,0,86.6842,0,0,0,0
488,488,0,0,0,0,0,0,0,0,2.52234e-44,87.0141,0.629069,0,87.0164,0,0,0,0
489,489,0,0,0,0,0,0,0,0,2.52234e-44,87.0075,1,0.370276,87.014,0,0,0,0
490,490,0,0,0,0,0,0,0,0,7.28675e-44,86.5009,0.5,0.5,86.5038,0,0,0,0
491,491,0,0,0,0,0,0,0,0,0.000567157,33.7333,0.333333,1,33.7498,0,0,0,0
492,492,0,0,0,0,0,0,0,0,0.00047851,33.8556,0.679016,1,33.8772,0,0,0,0
493,493,0,0,0,0,0,0,0,0,0,89.8109,1,0.266224,89.8169,0,0,0,0
494,494,0,0,0,0,0,0,0,0,2.40822e-40,82.6105,0.728989,0,82.6137,0,0,0,0
495,495,0,0,0,0,0,0,0,0,1.04342e-40,83.001,1,0.357633,83.0078,0,0,0,0
496,496,0,0,0,0,0,0,0,0,2.35897e-40,82.6107,1,0.273155,82.6172,0,0,0,0
497,497,0,0,0,0,0,0,0,0,1.4884e-40,82.8392,0.392513,0.605286,82.8423,0,0,0,0
498,498,0,0,0,0,0,0,0,0,3.85356e-09,42.6,0,0.65359,42.605,0,0,0,0
499,499,0,0,0,0,0,0,0,0,3.90665e-09,42.6,0.34641,1,42.6131,0,0,0,0
500,500,0,0,0,0,0,0,0,0,8.95241e-17,53.8383,0.379075,1,53.8489,0,0,0,0
501,501,0,0,0,0,0,0,0,0,2.53766e-34,75.8,0.65359,1,75.8094,0,0,0,0
502,502,0,0,0,0,0,0,0,0,2.52129e-34,75.8,0,0.34641,75.8008,0,0,0,0
503,503,0,0,0,0,0,0,0,0,5.1848e-44,86.6812,0.717765,1,86.6899,0,0,0,0
504,504,0,0,0,0,0,0,0,0,5.32493e-44,86.6667,1,0.666667,86.675,0,0,0,0
505,505,0,0,0,0,0,0,0,0,1.65432e-16,53.4817,1,0.717467,53.4959,0,0,0,0
506,506,0,0,0,0,0,0,0,0,2.15712e-16,53.3183,0.717467,1,53.3325,0,0,0,0
507,507,0,0,0,0,0,0,0,0,2.69134e-16,53.1718,0.5,0.478087,53.1763,0,0,0,0
508,508,0,0,0,0,0,0,0,0,3.19696e-29,69.8,0,0.34641,69.8009,0,0,0,0
509,509,0,0,0,0,0,0,0,0,119701,12.5867,0.733333,0,12.608,0,0,0,0
510,510,0,0,0,0,0,0,0,0,0,91.4,1,0.65359,91.4078,0,0,0,0
511,511,0,0,0,0,0,0,0,0,1.82674,26.5444,0,0.679016,26.5531,0,0,0,0
512,512,0,0,0,0,0,0,0,0,3.61061e-10,44.2133,0,0.733333,44.2194,0,0,0,0
513,513,0,0,0,0,0,0,0,0,3.67129e-10,44.2,0.34641,1,44.2127,0,0,0,0
514,514,0,0,0,0,0,0,0,0,3.5756e+06,4.58631,0.612279,0,4.627,0,0,0,0
515,515,0,0,0,0,0,0,0,0,0,96.6383,0.379075,0,96.639,0,0,0,0
516,516,0,0,0,0,0,0,0,0,6.03583e+06,2.58889,1,0.265429,2.78798,0,0,0,0
517,517,0,0,0,0,0,0,0,0,3.24147e+06,4.91873,0.281232,1,5.02723,0,0,0,0
518,518,0,0,0,0,0,0,0,0,3.65482e-10,44.2,0,0.34641,44.2014,0,0,0,0
519,519,0,0,0,0,0,0,0,0,80.2063,22.6,0,0.34641,22.6027,0,0,0,0
520,520,0,0,0,0,0,0,0,0,2.22103e-09,43,0.65359,1,43.0166,0,0,0,0
521,521,0,0,0,0,0,0,0,0,3.31646e-11,45.8,0,0.65359,45.8047,0,0,0,0
522,522,0,0,0,0,0,0,0,0,2.52105e-05,36.2,0.259239,0,36.2009,0,0,0,0
523,523,0,0,0,0,0,0,0,0,2.0866e-23,62.6,0.34641,1,62.6089,0,0,0,0
524,524,0,0,0,0,0,0,0,0,3.44307e-40,82.4096,0.469339,0.530676,82.4126,0,0,0,0
525,525,0,0,0,0,0,0,0,0,9.65852e-36,77.4,0.34641,1,77.4072,0,0,0,0
526,526,0,0,0,0,0,0,0,0,182357,11.8141,0,0.370931,11.8199,0,0,0,0
527,527,0,0,0,0,0,0,0,0,148184,12.2028,0,0.274186,12.2059,0,0,0,0
